0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1078.0452,-1048.1531,-1119.7186,-1134.3131,-1065.6095,-1074.3765,-1054.802,-1110.4622,-1061.76,-1131.5818,-1124.0458,-1035.0076,-1095.8112,-1123.4434,-1116.2002,-1134.5879,-1156.471,-1112.2406
-1053.9211,-1098.0493,-1080.6921,-1069.1306,-1105.9973,-1086.2661,-1006.12524,-1043.7483,-1071.071,-1099.8533,-1139.0225,-1029.0057,-1082.9058,-1080.544,-1097.0876,-1160.0693,-1086.6702,-1072.6824
-1049.1124,-1096.5201,-1070.281,-1056.895,-1041.8612,-1079.452,-1004.9297,-1048.8738,-1089.2812,-1083.7219,-1161.7146,-1006.4418,-1063.7123,-1115.0715,-1063.2327,-1116.9745,-1112.4092,-1124.1305
-1079.2345,-1088.6255,-1102.842,-1097.3628,-1101.2004,-1049.1384,-1037.1406,-1041.5166,-1044.6003,-1097.5125,-1083.3787,-1000.0695,-991.26624,-1062.112,-1113.2759,-1126.001,-1076.0817,-1088.4486
-1086.8999,-1094.1938,-1021.1638,-1047.2579,-1060.7384,-1042.3682,-989.46875,-1037.569,-1042.5989,-1079.2549,-1102.394,-980.3615,-998.08,-1049.2146,-1083.7216,-1168.0543,-1067.9674,-1038.7025
-1081.8374,-1088.9407,-1049.6304,-1025.6641,-1049.1296,-1003.1858,-974.3083,-1036.3582,-1038.7958,-1073.7566,-1119.9724,-1020.3892,-985.2684,-1029.0347,-1029.5112,-1109.2593,-1094.3938,-1056.264
-1066.6226,-1045.2349,-1069.31,-986.2988,-1022.667,-1088.4143,-1041.0415,-1006.3025,-1047.1143,-1036.7285,-1076.9773,-1038.9043,-1017.1838,-1040.604,-1122.1118,-1061.1221,-1064.863,-1078.9038
-1034.7864,-1070.5454,-1027.8029,-1014.3656,-1056.7473,-1049.6179,-1031.551,-1044.6008,-1029.5017,-1041.6982,-1107.9718,-1035.0942,-964.9675,-1033.5834,-1024.6398,-1069.372,-1013.62476,-1041.4229
-1031.2921,-989.84766,-1061.3242,-1049.5873,-1037.9568,-1037.4907,-1019.10095,-1040.0658,-1049.7175,-1000.5797,-1054.1758,-1007.7046,-1036.5238,-1020.40344,-1044.3649,-1025.0979,-1044.321,-1029.8081
-1024.7657,-1014.42993,-1032.7769,-1028.4476,-1043.8049,-1017.05347,-980.7264,-993.6443,-1050.7908,-1010.9711,-982.41833,-997.7794,-1021.13934,-1012.63513,-1035.4634,-1083.7119,-1026.6929,-1051.9047
-1014.6533,-1028.9479,-1012.7809,-966.2168,-1072.7373,-1005.4921,-1002.5355,-993.92456,-994.6564,-987.52826,-1059.7637,-958.9564,-976.27795,-1022.77,-994.1331,-980.2025,-1051.6304,-1025.981
-973.75275,-1022.3379,-995.12286,-998.5084,-1023.2461,-979.9359,-970.4041,-974.31665,-980.90784,-970.56396,-1007.7787,-942.5245,-974.50574,-998.5702,-963.4326,-985.19653,-1019.3645,-1048.79
-991.57104,-1045.2593,-1005.66956,-993.1953,-1035.3184,-1018.43225,-978.5112,-962.54767,-977.7698,-1008.3473,-1033.7694,-958.33295,-977.86,-1021.3423,-992.2994,-1031.5715,-1031.2854,-1049.316
-1022.0174,-941.83154,-989.7323,-1008.4581,-982.32935,-1029.8589,-956.77466,-981.99,-998.40717,-986.7643,-1054.8868,-950.8943,-942.94745,-993.92535,-949.83215,-1024.6346,-1016.30853,-1016.0863
