0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
5.796875,1.734375,3.34375,3.109375,5.078125,10.046875,6.9375,2.9375,3.859375,2.09375,1.5,0.0625,1.890625,6.0,5.203125,1.359375,1.234375,4.28125
18.96875,12.1875,23.75,11.953125,21.140625,25.78125,21.921875,19.09375,19.21875,18.5625,13.859375,0.046875,17.546875,17.3125,20.6875,16.046875,15.453125,17.78125
18.96875,12.1875,23.75,11.953125,21.140625,25.78125,21.921875,19.09375,19.21875,18.5625,13.859375,0.046875,17.546875,17.3125,20.6875,16.046875,15.453125,17.78125
18.96875,12.1875,23.75,11.953125,21.140625,25.78125,21.921875,19.09375,19.21875,18.5625,13.859375,0.046875,17.546875,17.3125,20.6875,16.046875,15.453125,17.78125
