0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
13.25,8.3125,5.484375,10.234375,16.125,14.453125,10.015625,13.265625,14.921875,13.90625,15.203125,0.4375,4.9375,15.65625,13.421875,13.328125,0.96875,10.984375
26.578125,24.015625,24.734375,26.453125,27.25,26.875,26.21875,25.0625,25.671875,26.890625,26.9375,12.015625,23.921875,28.53125,26.875,26.375,17.5,27.59375
26.578125,24.015625,24.734375,26.453125,27.25,26.875,26.21875,25.0625,25.671875,26.890625,26.9375,12.015625,23.921875,28.53125,26.875,26.375,17.5,27.59375
26.578125,24.015625,24.734375,26.453125,27.25,26.875,26.21875,25.0625,25.671875,26.890625,26.9375,12.015625,23.921875,28.53125,26.875,26.375,17.5,27.59375
26.578125,24.015625,24.734375,26.453125,27.25,26.875,26.21875,25.0625,25.671875,26.890625,26.9375,12.015625,23.921875,28.53125,26.875,26.375,17.5,27.59375
